model_error,format_error,batch_size,n_policy_types,policy_types,max_n_requirements,iteration,chunk,time,total,success,fail,wrong,accuracy,strict_exact_match,prompt_tokens,completion_tokens,total_cost,diff,raw_output
,,1,1,reachability,100,0,11,1.952,1,1,0,0,1.0,0,520,115,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""warsaw"": [""100.0.9.0/24""]}}}"
,,1,1,reachability,100,0,12,2.45,1,1,0,0,1.0,0,520,97,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""frankfurt"":[""100.0.13.0/24""]}}}"
,,1,1,reachability,100,0,13,2.324,1,1,0,0,1.0,0,514,121,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""lyon"": [""100.0.13.0/24""]}}}"
,,1,1,reachability,100,0,14,2.275,1,1,0,0,1.0,0,520,120,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""athens"": [""100.0.14.0/24""]}}}"
,,1,1,reachability,100,0,15,2.082,1,1,0,0,1.0,0,514,127,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""OK"", ""result"": {""reachability"": {""frankfurt"": [""100.0.31.0/24""]}}}"
,,1,1,reachability,100,0,16,2.225,1,1,0,0,1.0,0,519,123,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""istanbul"": [""100.0.8.0/24""]}}}"
,,1,1,reachability,100,0,17,1.998,1,1,0,0,1.0,0,521,104,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""luxembourg"":[""100.0.14.0/24""]}}}"
,,1,1,reachability,100,0,18,2.093,1,1,0,0,1.0,0,514,110,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""sofia"":[""100.0.4.0/24""]}}}"
,,1,1,reachability,100,0,19,3.994,1,1,0,0,1.0,0,520,322,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""OK"", ""result"": {""reachability"": {""frankfurt"": [""100.0.1.0/24""]}}}"
,,1,1,reachability,100,0,20,1.946,1,1,0,0,1.0,0,518,119,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""paris"": [""100.0.9.0/24""]}}}"
,,1,1,reachability,100,0,21,1.747,1,1,0,0,1.0,0,519,110,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""bucharest"":[""100.0.31.0/24""]}}}"
,,1,1,reachability,100,0,22,1.938,1,1,0,0,1.0,0,518,113,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""amsterdam"":[""100.0.27.0/24""]}}}"
,,1,1,reachability,100,0,23,2.32,1,1,0,0,1.0,0,514,145,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""brussels"": [""100.0.31.0/24""]}}}"
,,1,1,reachability,100,0,24,1.816,1,1,0,0,1.0,0,518,115,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""rotterdam"": [""100.0.24.0/24""]}}}"
,,1,1,reachability,100,0,25,2.688,1,1,0,0,1.0,0,518,186,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""praha"": [""100.0.22.0/24""]}}}"
,,1,1,reachability,100,0,26,2.083,1,1,0,0,1.0,0,513,101,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""roma"": [""100.0.32.0/24""]}}}"
,,1,1,reachability,100,0,27,2.015,1,1,0,0,1.0,0,518,111,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""sofia"":[""100.0.10.0/24""]}}}"
,,1,1,reachability,100,0,28,1.814,1,1,0,0,1.0,0,520,105,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""lyon"": [""100.0.8.0/24""]}}}"
,,1,1,reachability,100,0,29,1.674,1,1,0,0,1.0,0,518,118,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""zurich"": [""100.0.9.0/24""]}}}"
,,1,1,reachability,100,0,30,1.763,1,1,0,0,1.0,0,520,120,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""praha"":[""100.0.0.0/24""]}}}"
,,1,1,reachability,100,0,31,2.354,1,1,0,0,1.0,0,514,135,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""kiev"":[""100.0.24.0/24""]}}}"
,,1,1,reachability,100,0,32,1.946,1,1,0,0,1.0,0,520,135,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""geneva"": [""100.0.18.0/24""]
        }
    }
}"
,,1,1,reachability,100,0,33,1.841,1,1,0,0,1.0,0,518,120,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""warsaw"":[""100.0.20.0/24""]}}}"
,,1,1,reachability,100,0,34,2.047,1,1,0,0,1.0,0,514,114,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""paris"":[""100.0.32.0/24""]}}}"
,,1,1,reachability,100,0,35,2.151,1,1,0,0,1.0,0,518,128,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""london"": [""100.0.25.0/24""]}}}"
,,1,1,reachability,100,0,36,2.251,1,1,0,0,1.0,0,520,155,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""brussels"":[""100.0.18.0/24""]}}}"
,,1,1,reachability,100,0,37,2.44,1,1,0,0,1.0,0,518,110,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""vienna"":[""100.0.13.0/24""]}}}"
,,1,1,reachability,100,0,38,1.882,1,1,0,0,1.0,0,514,90,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""amsterdam"": [""100.0.5.0/24""]}}}"
,,1,1,reachability,100,0,39,1.956,1,1,0,0,1.0,0,518,127,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""milan"": [""100.0.20.0/24""]
        }
    }
}"
,,1,1,reachability,100,0,40,2.115,1,1,0,0,1.0,0,518,115,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""brussels"": [""100.0.29.0/24""]}}}"
,,1,1,reachability,100,0,41,1.843,1,1,0,0,1.0,0,514,119,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""london"": [""100.0.15.0/24""]}}}"
,,1,1,reachability,100,0,42,2.559,1,1,0,0,1.0,0,515,160,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""marseille"":[""100.0.29.0/24""]}}}"
,,1,1,reachability,100,0,43,2.251,1,1,0,0,1.0,0,518,141,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""milan"":[""100.0.15.0/24""]}}}"
,,1,1,reachability,100,0,44,2.03,1,1,0,0,1.0,0,514,116,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""roma"": [""100.0.8.0/24""]
        }
    }
}"
,,1,1,reachability,100,0,45,2.243,1,1,0,0,1.0,0,520,119,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""praha"": [""100.0.5.0/24""]}}}"
,,1,1,reachability,100,0,46,2.586,1,1,0,0,1.0,0,518,164,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""amsterdam"": [""100.0.13.0/24""]}}}"
,,1,1,reachability,100,0,47,1.944,1,1,0,0,1.0,0,518,121,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""roma"": [""100.0.3.0/24""]
        }
    }
}"
,,1,1,reachability,100,0,48,2.355,1,1,0,0,1.0,0,515,135,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""bucharest"": [""100.0.32.0/24""]}}}"
,,1,1,reachability,100,0,49,1.74,1,1,0,0,1.0,0,518,114,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""barcelona"": [""100.0.25.0/24""]}}}"
,,1,1,reachability,100,0,50,1.945,1,1,0,0,1.0,0,518,116,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""praha"": [""100.0.18.0/24""]}}}"
,,1,1,reachability,100,0,51,2.662,1,1,0,0,1.0,0,514,163,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""lyon"": [""100.0.11.0/24""]}}}"
,,1,1,reachability,100,0,52,2.331,1,1,0,0,1.0,0,514,107,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""milan"": [""100.0.25.0/24""]}}}"
,,1,1,reachability,100,0,53,2.14,1,1,0,0,1.0,0,518,121,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""london"":[""100.0.14.0/24""]}}}"
,,1,1,reachability,100,0,54,2.39,1,1,0,0,1.0,0,520,129,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""london"": [""100.0.6.0/24""]}}}"
,,1,1,reachability,100,0,55,2.279,1,1,0,0,1.0,0,514,104,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""vienna"": [""100.0.31.0/24""]}}}"
,,1,1,reachability,100,0,56,2.015,1,1,0,0,1.0,0,519,121,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""bucharest"":[""100.0.11.0/24""]}}}"
,,1,1,reachability,100,0,57,2.297,1,1,0,0,1.0,0,514,125,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""sofia"": [""100.0.29.0/24""]
    }
  }
}"
,,1,1,reachability,100,0,58,2.109,1,1,0,0,1.0,0,521,118,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""istanbul"": [""100.0.18.0/24""]}}}"
,,1,1,reachability,100,0,59,2.217,1,1,0,0,1.0,0,520,96,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""madrid"": [""100.0.13.0/24""]}}}"
,,1,1,reachability,100,0,60,1.964,1,1,0,0,1.0,0,519,115,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""bucharest"":[""100.0.2.0/24""]}}}"
,,1,1,reachability,100,0,61,2.266,1,1,0,0,1.0,0,520,111,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""roma"": [""100.0.15.0/24""]}}}"
,,1,1,reachability,100,0,62,2.356,1,1,0,0,1.0,0,518,153,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""rotterdam"":[""100.0.13.0/24""]}}}"
,,1,1,reachability,100,0,63,2.661,1,1,0,0,1.0,0,518,163,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""zurich"": [""100.0.21.0/24""]}}}"
,,1,1,reachability,100,0,64,2.159,1,1,0,0,1.0,0,518,115,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""OK"",""result"":{""reachability"":{""zurich"":[""100.0.23.0/24""]}}}"
,,1,1,reachability,100,0,65,1.821,1,1,0,0,1.0,0,514,91,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""roma"": [""100.0.4.0/24""]}}}"
,,1,1,reachability,100,0,66,2.022,1,1,0,0,1.0,0,519,104,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""marseille"":[""100.0.22.0/24""]}}}"
,,1,1,reachability,100,0,67,3.927,1,1,0,0,1.0,0,520,219,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""athens"": [""100.0.31.0/24""]
    }
  }
}"
,,1,1,reachability,100,0,68,1.677,1,1,0,0,1.0,0,516,116,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""bratislava"": [""100.0.8.0/24""]}}}"
,,1,1,reachability,100,0,69,1.802,1,1,0,0,1.0,0,514,98,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""praha"": [""100.0.4.0/24""]}}}"
,,1,1,reachability,100,0,70,2.019,1,1,0,0,1.0,0,518,120,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""praha"": [""100.0.20.0/24""]}}}"
,,1,1,reachability,100,0,71,2.075,1,1,0,0,1.0,0,514,114,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""sofia"": [""100.0.25.0/24""]}}}"
,,1,1,reachability,100,0,72,1.765,1,1,0,0,1.0,0,514,102,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""rotterdam"": [""100.0.8.0/24""]}}}"
,,1,1,reachability,100,0,73,1.919,1,1,0,0,1.0,0,518,157,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""basel"": [""100.0.14.0/24""]
    }
  }
}"
,,1,1,reachability,100,0,74,2.561,1,1,0,0,1.0,0,514,131,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""frankfurt"": [""100.0.18.0/24""]
    }
  }
}"
,,1,1,reachability,100,0,75,2.777,1,1,0,0,1.0,0,518,136,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""kiev"": [""100.0.20.0/24""]
        }
    }
}"
,,1,1,reachability,100,0,76,2.645,1,1,0,0,1.0,0,514,109,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""geneva"":[""100.0.8.0/24""]}}}"
,,1,1,reachability,100,0,77,2.05,1,1,0,0,1.0,0,518,122,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""amsterdam"": [""100.0.15.0/24""]
        }
    }
}"
,,1,1,reachability,100,0,78,1.843,1,1,0,0,1.0,0,518,117,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""basel"": [""100.0.10.0/24""]}}}"
,,1,1,reachability,100,0,79,2.457,1,1,0,0,1.0,0,514,97,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""kiev"":[""100.0.8.0/24""]}}}"
,,1,1,reachability,100,0,80,3.6,1,1,0,0,1.0,0,520,248,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""OK"", ""result"": {""reachability"": {""brussels"": [""100.0.6.0/24""]}}}"
,,1,1,reachability,100,0,81,2.442,1,1,0,0,1.0,0,514,110,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""kiev"": [""100.0.6.0/24""]
    }
  }
}"
,,1,1,reachability,100,0,82,2.358,1,1,0,0,1.0,0,515,99,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""zurich"":[""100.0.8.0/24""]}}}"
,,1,1,reachability,100,0,83,2.049,1,1,0,0,1.0,0,514,113,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""madrid"":[""100.0.10.0/24""]}}}"
,,1,1,reachability,100,0,84,2.61,1,1,0,0,1.0,0,521,128,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""luxembourg"":[""100.0.18.0/24""]}}}"
,,1,1,reachability,100,0,85,2.145,1,1,0,0,1.0,0,518,121,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""lyon"": [""100.0.21.0/24""]}}}"
,,1,1,reachability,100,0,86,2.589,1,1,0,0,1.0,0,515,134,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""bucharest"":[""100.0.21.0/24""]}}}"
,,1,1,reachability,100,0,87,2.167,1,1,0,0,1.0,0,518,107,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""budapest"":[""100.0.20.0/24""]}}}"
,,1,1,reachability,100,0,88,1.74,1,1,0,0,1.0,0,518,120,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""amsterdam"": [""100.0.22.0/24""]}}}"
,,1,1,reachability,100,0,89,1.944,1,1,0,0,1.0,0,514,117,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""geneva"":[""100.0.4.0/24""]}}}"
,,1,1,reachability,100,0,90,2.047,1,1,0,0,1.0,0,514,124,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""brussels"": [""100.0.10.0/24""]
        }
    }
}"
,,1,1,reachability,100,0,91,2.231,1,1,0,0,1.0,0,518,100,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""vienna"": [""100.0.23.0/24""]}}}"
,,1,1,reachability,100,0,92,2.835,1,1,0,0,1.0,0,520,142,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""bratislava"": [""100.0.24.0/24""]}}}"
,,1,1,reachability,100,0,93,2.6,1,1,0,0,1.0,0,519,118,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""bucharest"":[""100.0.14.0/24""]}}}"
,,1,1,reachability,100,0,94,2.441,1,1,0,0,1.0,0,519,124,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""marseille"": [""100.0.31.0/24""]}}}"
,,1,1,reachability,100,0,95,2.076,1,1,0,0,1.0,0,518,117,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""lyon"":[""100.0.20.0/24""]}}}"
,,1,1,reachability,100,0,96,2.663,1,1,0,0,1.0,0,519,140,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""strasbourg"": [""100.0.20.0/24""]
        }
    }
}"
,,1,1,reachability,100,0,97,2.25,1,1,0,0,1.0,0,515,87,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""zurich"": [""100.0.14.0/24""]}}}"
,,1,1,reachability,100,0,98,2.457,1,1,0,0,1.0,0,514,127,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""athens"": [""100.0.26.0/24""]
    }
  }
}"
,,1,1,reachability,100,0,99,2.42,1,1,0,0,1.0,0,514,150,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""basel"": [""100.0.26.0/24""]}}}"
,,2,1,reachability,100,0,0,3.394,2,2,0,0,1.0,0,533,217,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""istanbul"": [""100.0.4.0/24""], ""milan"": [""100.0.1.0/24""]}}}"
,,2,1,reachability,100,0,1,2.786,2,2,0,0,1.0,0,534,190,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""sofia"": [""100.0.18.0/24""], ""paris"": [""100.0.24.0/24""]}}}"
,,2,1,reachability,100,0,2,2.968,2,2,0,0,1.0,0,534,200,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""marseille"": [""100.0.0.0/24""],
            ""kiev"": [""100.0.22.0/24""]
        }
    }
}"
,,2,1,reachability,100,0,3,1.93,2,2,0,0,1.0,0,533,146,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""milan"":[""100.0.10.0/24""],""london"":[""100.0.1.0/24""]}}}"
,,2,1,reachability,100,0,4,2.241,2,2,0,0,1.0,0,537,150,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""marseille"": [""100.0.1.0/24""],
            ""athens"": [""100.0.25.0/24""]
        }
    }
}"
,,2,1,reachability,100,0,5,2.823,2,2,0,0,1.0,0,530,197,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""paris"": [""100.0.18.0/24""],
      ""warsaw"": [""100.0.9.0/24""]
    }
  }
}"
,,2,1,reachability,100,0,6,3.138,2,2,0,0,1.0,0,536,200,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""frankfurt"":[""100.0.13.0/24""],""lyon"":[""100.0.13.0/24""]}}}"
,,2,1,reachability,100,0,7,2.968,2,2,0,0,1.0,0,534,171,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""athens"":[""100.0.14.0/24""],""frankfurt"":[""100.0.31.0/24""]}}}"
,,2,1,reachability,100,0,8,2.142,2,2,0,0,1.0,0,537,193,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""istanbul"":[""100.0.8.0/24""],""luxembourg"":[""100.0.14.0/24""]}}}"
,,2,1,reachability,100,0,9,2.363,2,2,0,0,1.0,0,538,191,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""sofia"": [""100.0.4.0/24""],
            ""frankfurt"": [""100.0.1.0/24""]
        }
    }
}"
,,2,1,reachability,100,0,10,2.764,2,2,0,0,1.0,0,537,230,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""paris"": [""100.0.9.0/24""], ""bucharest"": [""100.0.31.0/24""]}}}"
,,2,1,reachability,100,0,11,3.788,2,2,0,0,1.0,0,536,300,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""OK"", ""result"": {""reachability"": {""amsterdam"": [""100.0.27.0/24""], ""brussels"": [""100.0.31.0/24""]}}}"
,,2,1,reachability,100,0,12,2.489,2,2,0,0,1.0,0,538,152,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""rotterdam"": [""100.0.24.0/24""],
      ""praha"": [""100.0.22.0/24""]
    }
  }
}"
,,2,1,reachability,100,0,13,1.911,2,2,0,0,1.0,0,536,98,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""roma"": [""100.0.32.0/24""],
            ""sofia"": [""100.0.10.0/24""]
        }
    }
}"
,,2,1,reachability,100,0,14,2.253,2,2,0,0,1.0,0,532,163,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""lyon"": [""100.0.8.0/24""],
            ""zurich"": [""100.0.9.0/24""]
        }
    }
}"
